Name,"LOYOLA UNIVERSITY MARYLAND, INC."
Address,"4501 N CHARLES ST BLDG A BALTIMORE MD 21210"
"Account Number",6959340000

Type,Meter,Date,"Start Time",Usage,"Usage Unit"
"Electric Usage",G159732081-1,2024-12-20,07:00,34.94,kWh
"Electric Usage",G159732081-1,2024-12-20,07:15,34.41,kWh
"Electric Usage",G159732081-1,2024-12-20,07:30,35.39,kWh
"Electric Usage",G159732081-1,2024-12-20,07:45,35.38,kWh
"Electric Usage",G159732081-1,2024-12-20,08:00,35.62,kWh
"Electric Usage",G159732081-1,2024-12-20,08:15,36.5,kWh
"Electric Usage",G159732081-1,2024-12-20,08:30,36.22,kWh
"Electric Usage",G159732081-1,2024-12-20,08:45,35.96,kWh
"Electric Usage",G159732081-1,2024-12-20,09:00,36.02,kWh
"Electric Usage",G159732081-1,2024-12-20,09:15,35.57,kWh
"Electric Usage",G159732081-1,2024-12-20,09:30,35.74,kWh
"Electric Usage",G159732081-1,2024-12-20,09:45,34.73,kWh
"Electric Usage",G159732081-1,2024-12-20,10:00,33.81,kWh
"Electric Usage",G159732081-1,2024-12-20,10:15,33.57,kWh
"Electric Usage",G159732081-1,2024-12-20,10:30,34.74,kWh
"Electric Usage",G159732081-1,2024-12-20,10:45,38.92,kWh
"Electric Usage",G159732081-1,2024-12-20,11:00,37.7,kWh
"Electric Usage",G159732081-1,2024-12-20,11:15,37.26,kWh
"Electric Usage",G159732081-1,2024-12-20,11:30,37.73,kWh
"Electric Usage",G159732081-1,2024-12-20,11:45,37.63,kWh
"Electric Usage",G159732081-1,2024-12-20,12:00,37.55,kWh
"Electric Usage",G159732081-1,2024-12-20,12:15,37.96,kWh
"Electric Usage",G159732081-1,2024-12-20,12:30,37.95,kWh
"Electric Usage",G159732081-1,2024-12-20,12:45,37.29,kWh
"Electric Usage",G159732081-1,2024-12-20,13:00,37.5,kWh
"Electric Usage",G159732081-1,2024-12-20,13:15,37.83,kWh
"Electric Usage",G159732081-1,2024-12-20,13:30,37.93,kWh
"Electric Usage",G159732081-1,2024-12-20,13:45,38.68,kWh
"Electric Usage",G159732081-1,2024-12-20,14:00,37.83,kWh
"Electric Usage",G159732081-1,2024-12-20,14:15,37.97,kWh
"Electric Usage",G159732081-1,2024-12-20,14:30,38.59,kWh
"Electric Usage",G159732081-1,2024-12-20,14:45,37.07,kWh
"Electric Usage",G159732081-1,2024-12-20,15:00,37.84,kWh
"Electric Usage",G159732081-1,2024-12-20,15:15,36.75,kWh
"Electric Usage",G159732081-1,2024-12-20,15:30,36.4,kWh
"Electric Usage",G159732081-1,2024-12-20,15:45,36.41,kWh
"Electric Usage",G159732081-1,2024-12-20,16:00,35.65,kWh
"Electric Usage",G159732081-1,2024-12-20,16:15,37.2,kWh
"Electric Usage",G159732081-1,2024-12-20,16:30,36.68,kWh
"Electric Usage",G159732081-1,2024-12-20,16:45,38.14,kWh
"Electric Usage",G159732081-1,2024-12-20,17:00,36.35,kWh
"Electric Usage",G159732081-1,2024-12-20,17:15,37.48,kWh
"Electric Usage",G159732081-1,2024-12-20,17:30,36.53,kWh
"Electric Usage",G159732081-1,2024-12-20,17:45,37.39,kWh
"Electric Usage",G159732081-1,2024-12-20,18:00,37.46,kWh
"Electric Usage",G159732081-1,2024-12-20,18:15,38,kWh
"Electric Usage",G159732081-1,2024-12-20,18:30,37.97,kWh
"Electric Usage",G159732081-1,2024-12-20,18:45,38.88,kWh
"Electric Usage",G159732081-1,2024-12-20,19:00,39.42,kWh
"Electric Usage",G159732081-1,2024-12-20,19:15,37.04,kWh
"Electric Usage",G159732081-1,2024-12-20,19:30,39.27,kWh
"Electric Usage",G159732081-1,2024-12-20,19:45,38.46,kWh
"Electric Usage",G159732081-1,2024-12-20,20:00,38.29,kWh
"Electric Usage",G159732081-1,2024-12-20,20:15,39.7,kWh
"Electric Usage",G159732081-1,2024-12-20,20:30,39.95,kWh
"Electric Usage",G159732081-1,2024-12-20,20:45,38.89,kWh
"Electric Usage",G159732081-1,2024-12-20,21:00,38.43,kWh
"Electric Usage",G159732081-1,2024-12-20,21:15,38.26,kWh
"Electric Usage",G159732081-1,2024-12-20,21:30,37.11,kWh
"Electric Usage",G159732081-1,2024-12-20,21:45,37.75,kWh
"Electric Usage",G159732081-1,2024-12-20,22:00,38.44,kWh
"Electric Usage",G159732081-1,2024-12-20,22:15,38,kWh
"Electric Usage",G159732081-1,2024-12-20,22:30,37.7,kWh
"Electric Usage",G159732081-1,2024-12-20,22:45,39.61,kWh
"Electric Usage",G159732081-1,2024-12-20,23:00,39.72,kWh
"Electric Usage",G159732081-1,2024-12-20,23:15,38.88,kWh
"Electric Usage",G159732081-1,2024-12-20,23:30,37.96,kWh
"Electric Usage",G159732081-1,2024-12-20,23:45,38.75,kWh
"Electric Usage",G159732081-1,2024-12-21,00:00,38.59,kWh
"Electric Usage",G159732081-1,2024-12-21,00:15,39.34,kWh
"Electric Usage",G159732081-1,2024-12-21,00:30,39.79,kWh
"Electric Usage",G159732081-1,2024-12-21,00:45,38.95,kWh
"Electric Usage",G159732081-1,2024-12-21,01:00,38.52,kWh
"Electric Usage",G159732081-1,2024-12-21,01:15,38.71,kWh
"Electric Usage",G159732081-1,2024-12-21,01:30,38.71,kWh
"Electric Usage",G159732081-1,2024-12-21,01:45,38.07,kWh
"Electric Usage",G159732081-1,2024-12-21,02:00,37.98,kWh
"Electric Usage",G159732081-1,2024-12-21,02:15,39.36,kWh
"Electric Usage",G159732081-1,2024-12-21,02:30,38.28,kWh
"Electric Usage",G159732081-1,2024-12-21,02:45,38.31,kWh
"Electric Usage",G159732081-1,2024-12-21,03:00,38.66,kWh
"Electric Usage",G159732081-1,2024-12-21,03:15,38.64,kWh
"Electric Usage",G159732081-1,2024-12-21,03:30,39.12,kWh
"Electric Usage",G159732081-1,2024-12-21,03:45,40.49,kWh
"Electric Usage",G159732081-1,2024-12-21,04:00,39.23,kWh
"Electric Usage",G159732081-1,2024-12-21,04:15,39.78,kWh
"Electric Usage",G159732081-1,2024-12-21,04:30,39.61,kWh
"Electric Usage",G159732081-1,2024-12-21,04:45,38.35,kWh
"Electric Usage",G159732081-1,2024-12-21,05:00,39.29,kWh
"Electric Usage",G159732081-1,2024-12-21,05:15,39.89,kWh
"Electric Usage",G159732081-1,2024-12-21,05:30,39.59,kWh
"Electric Usage",G159732081-1,2024-12-21,05:45,40.38,kWh
"Electric Usage",G159732081-1,2024-12-21,06:00,39.6,kWh
"Electric Usage",G159732081-1,2024-12-21,06:15,39.62,kWh
"Electric Usage",G159732081-1,2024-12-21,06:30,39.27,kWh
"Electric Usage",G159732081-1,2024-12-21,06:45,39.09,kWh
"Electric Usage",G159732081-1,2024-12-21,07:00,38.98,kWh
"Electric Usage",G159732081-1,2024-12-21,07:15,39.85,kWh
"Electric Usage",G159732081-1,2024-12-21,07:30,38.75,kWh
"Electric Usage",G159732081-1,2024-12-21,07:45,39.34,kWh
"Electric Usage",G159732081-1,2024-12-21,08:00,39.53,kWh
"Electric Usage",G159732081-1,2024-12-21,08:15,40.21,kWh
"Electric Usage",G159732081-1,2024-12-21,08:30,39.35,kWh
"Electric Usage",G159732081-1,2024-12-21,08:45,39.77,kWh
"Electric Usage",G159732081-1,2024-12-21,09:00,39.07,kWh
"Electric Usage",G159732081-1,2024-12-21,09:15,38.25,kWh
"Electric Usage",G159732081-1,2024-12-21,09:30,38.88,kWh
"Electric Usage",G159732081-1,2024-12-21,09:45,40.51,kWh
"Electric Usage",G159732081-1,2024-12-21,10:00,38.34,kWh
"Electric Usage",G159732081-1,2024-12-21,10:15,38.35,kWh
"Electric Usage",G159732081-1,2024-12-21,10:30,38.75,kWh
"Electric Usage",G159732081-1,2024-12-21,10:45,38.78,kWh
"Electric Usage",G159732081-1,2024-12-21,11:00,38.93,kWh
"Electric Usage",G159732081-1,2024-12-21,11:15,39.97,kWh
"Electric Usage",G159732081-1,2024-12-21,11:30,38.73,kWh
"Electric Usage",G159732081-1,2024-12-21,11:45,40.02,kWh
"Electric Usage",G159732081-1,2024-12-21,12:00,38.43,kWh
"Electric Usage",G159732081-1,2024-12-21,12:15,39.37,kWh
"Electric Usage",G159732081-1,2024-12-21,12:30,37.7,kWh
"Electric Usage",G159732081-1,2024-12-21,12:45,38.47,kWh
"Electric Usage",G159732081-1,2024-12-21,13:00,37.9,kWh
"Electric Usage",G159732081-1,2024-12-21,13:15,39.09,kWh
"Electric Usage",G159732081-1,2024-12-21,13:30,39.37,kWh
"Electric Usage",G159732081-1,2024-12-21,13:45,37.69,kWh
"Electric Usage",G159732081-1,2024-12-21,14:00,38.24,kWh
"Electric Usage",G159732081-1,2024-12-21,14:15,37.88,kWh
"Electric Usage",G159732081-1,2024-12-21,14:30,37.11,kWh
"Electric Usage",G159732081-1,2024-12-21,14:45,38.62,kWh
"Electric Usage",G159732081-1,2024-12-21,15:00,37.83,kWh
"Electric Usage",G159732081-1,2024-12-21,15:15,39.14,kWh
"Electric Usage",G159732081-1,2024-12-21,15:30,39.33,kWh
"Electric Usage",G159732081-1,2024-12-21,15:45,38.22,kWh
"Electric Usage",G159732081-1,2024-12-21,16:00,39.87,kWh
"Electric Usage",G159732081-1,2024-12-21,16:15,39.11,kWh
"Electric Usage",G159732081-1,2024-12-21,16:30,38.63,kWh
"Electric Usage",G159732081-1,2024-12-21,16:45,39.2,kWh
"Electric Usage",G159732081-1,2024-12-21,17:00,38.86,kWh
"Electric Usage",G159732081-1,2024-12-21,17:15,37.75,kWh
"Electric Usage",G159732081-1,2024-12-21,17:30,38.91,kWh
"Electric Usage",G159732081-1,2024-12-21,17:45,38.12,kWh
"Electric Usage",G159732081-1,2024-12-21,18:00,38.3,kWh
"Electric Usage",G159732081-1,2024-12-21,18:15,40.17,kWh
"Electric Usage",G159732081-1,2024-12-21,18:30,38.88,kWh
"Electric Usage",G159732081-1,2024-12-21,18:45,36.98,kWh
"Electric Usage",G159732081-1,2024-12-21,19:00,38.7,kWh
"Electric Usage",G159732081-1,2024-12-21,19:15,39.64,kWh
"Electric Usage",G159732081-1,2024-12-21,19:30,40.12,kWh
"Electric Usage",G159732081-1,2024-12-21,19:45,39.63,kWh
"Electric Usage",G159732081-1,2024-12-21,20:00,40.46,kWh
"Electric Usage",G159732081-1,2024-12-21,20:15,41.4,kWh
"Electric Usage",G159732081-1,2024-12-21,20:30,40.27,kWh
"Electric Usage",G159732081-1,2024-12-21,20:45,40.61,kWh
"Electric Usage",G159732081-1,2024-12-21,21:00,40.78,kWh
"Electric Usage",G159732081-1,2024-12-21,21:15,40.14,kWh
"Electric Usage",G159732081-1,2024-12-21,21:30,38.97,kWh
"Electric Usage",G159732081-1,2024-12-21,21:45,38.24,kWh
"Electric Usage",G159732081-1,2024-12-21,22:00,37.12,kWh
"Electric Usage",G159732081-1,2024-12-21,22:15,35.74,kWh
"Electric Usage",G159732081-1,2024-12-21,22:30,35.57,kWh
"Electric Usage",G159732081-1,2024-12-21,22:45,37.44,kWh
"Electric Usage",G159732081-1,2024-12-21,23:00,35.36,kWh
"Electric Usage",G159732081-1,2024-12-21,23:15,36.82,kWh
"Electric Usage",G159732081-1,2024-12-21,23:30,36.25,kWh
"Electric Usage",G159732081-1,2024-12-21,23:45,37.88,kWh
"Electric Usage",G159732081-1,2024-12-22,00:00,37.25,kWh
"Electric Usage",G159732081-1,2024-12-22,00:15,36.32,kWh
"Electric Usage",G159732081-1,2024-12-22,00:30,36.7,kWh
"Electric Usage",G159732081-1,2024-12-22,00:45,35.33,kWh
"Electric Usage",G159732081-1,2024-12-22,01:00,35.87,kWh
"Electric Usage",G159732081-1,2024-12-22,01:15,37.5,kWh
"Electric Usage",G159732081-1,2024-12-22,01:30,36.98,kWh
"Electric Usage",G159732081-1,2024-12-22,01:45,36.03,kWh
"Electric Usage",G159732081-1,2024-12-22,02:00,36.17,kWh
"Electric Usage",G159732081-1,2024-12-22,02:15,36.32,kWh
"Electric Usage",G159732081-1,2024-12-22,02:30,37.09,kWh
"Electric Usage",G159732081-1,2024-12-22,02:45,36.5,kWh
"Electric Usage",G159732081-1,2024-12-22,03:00,37.34,kWh
"Electric Usage",G159732081-1,2024-12-22,03:15,36.31,kWh
"Electric Usage",G159732081-1,2024-12-22,03:30,36.41,kWh
"Electric Usage",G159732081-1,2024-12-22,03:45,37.55,kWh
"Electric Usage",G159732081-1,2024-12-22,04:00,37.56,kWh
"Electric Usage",G159732081-1,2024-12-22,04:15,37.47,kWh
"Electric Usage",G159732081-1,2024-12-22,04:30,37.44,kWh
"Electric Usage",G159732081-1,2024-12-22,04:45,38.23,kWh
"Electric Usage",G159732081-1,2024-12-22,05:00,37.66,kWh
"Electric Usage",G159732081-1,2024-12-22,05:15,36.48,kWh
"Electric Usage",G159732081-1,2024-12-22,05:30,39.17,kWh
"Electric Usage",G159732081-1,2024-12-22,05:45,39.31,kWh
"Electric Usage",G159732081-1,2024-12-22,06:00,37.24,kWh
"Electric Usage",G159732081-1,2024-12-22,06:15,37.46,kWh
"Electric Usage",G159732081-1,2024-12-22,06:30,37.24,kWh
"Electric Usage",G159732081-1,2024-12-22,06:45,38.39,kWh
"Electric Usage",G159732081-1,2024-12-22,07:00,38.08,kWh
"Electric Usage",G159732081-1,2024-12-22,07:15,38.54,kWh
"Electric Usage",G159732081-1,2024-12-22,07:30,37.96,kWh
"Electric Usage",G159732081-1,2024-12-22,07:45,35.85,kWh
"Electric Usage",G159732081-1,2024-12-22,08:00,36.64,kWh
"Electric Usage",G159732081-1,2024-12-22,08:15,35.1,kWh
"Electric Usage",G159732081-1,2024-12-22,08:30,34.98,kWh
"Electric Usage",G159732081-1,2024-12-22,08:45,35.98,kWh
"Electric Usage",G159732081-1,2024-12-22,09:00,35.64,kWh
"Electric Usage",G159732081-1,2024-12-22,09:15,35.36,kWh
"Electric Usage",G159732081-1,2024-12-22,09:30,34.54,kWh
"Electric Usage",G159732081-1,2024-12-22,09:45,34.81,kWh
"Electric Usage",G159732081-1,2024-12-22,10:00,35.4,kWh
"Electric Usage",G159732081-1,2024-12-22,10:15,34.08,kWh
"Electric Usage",G159732081-1,2024-12-22,10:30,34.61,kWh
"Electric Usage",G159732081-1,2024-12-22,10:45,33.62,kWh
"Electric Usage",G159732081-1,2024-12-22,11:00,34.01,kWh
"Electric Usage",G159732081-1,2024-12-22,11:15,34.58,kWh
"Electric Usage",G159732081-1,2024-12-22,11:30,34.43,kWh
"Electric Usage",G159732081-1,2024-12-22,11:45,34.65,kWh
"Electric Usage",G159732081-1,2024-12-22,12:00,33.98,kWh
"Electric Usage",G159732081-1,2024-12-22,12:15,34.76,kWh
"Electric Usage",G159732081-1,2024-12-22,12:30,34.32,kWh
"Electric Usage",G159732081-1,2024-12-22,12:45,33.98,kWh
"Electric Usage",G159732081-1,2024-12-22,13:00,34.28,kWh
"Electric Usage",G159732081-1,2024-12-22,13:15,33,kWh
"Electric Usage",G159732081-1,2024-12-22,13:30,34.67,kWh
"Electric Usage",G159732081-1,2024-12-22,13:45,33.48,kWh
"Electric Usage",G159732081-1,2024-12-22,14:00,33.75,kWh
"Electric Usage",G159732081-1,2024-12-22,14:15,33.56,kWh
"Electric Usage",G159732081-1,2024-12-22,14:30,33.41,kWh
"Electric Usage",G159732081-1,2024-12-22,14:45,34.19,kWh
"Electric Usage",G159732081-1,2024-12-22,15:00,34.39,kWh
"Electric Usage",G159732081-1,2024-12-22,15:15,34.05,kWh
"Electric Usage",G159732081-1,2024-12-22,15:30,34.18,kWh
"Electric Usage",G159732081-1,2024-12-22,15:45,33.35,kWh
"Electric Usage",G159732081-1,2024-12-22,16:00,35.07,kWh
"Electric Usage",G159732081-1,2024-12-22,16:15,34.35,kWh
"Electric Usage",G159732081-1,2024-12-22,16:30,35.08,kWh
"Electric Usage",G159732081-1,2024-12-22,16:45,33.79,kWh
"Electric Usage",G159732081-1,2024-12-22,17:00,33.92,kWh
"Electric Usage",G159732081-1,2024-12-22,17:15,36.12,kWh
"Electric Usage",G159732081-1,2024-12-22,17:30,34.59,kWh
"Electric Usage",G159732081-1,2024-12-22,17:45,34.93,kWh
"Electric Usage",G159732081-1,2024-12-22,18:00,34.85,kWh
"Electric Usage",G159732081-1,2024-12-22,18:15,34.72,kWh
"Electric Usage",G159732081-1,2024-12-22,18:30,34.94,kWh
"Electric Usage",G159732081-1,2024-12-22,18:45,35.19,kWh
"Electric Usage",G159732081-1,2024-12-22,19:00,35.23,kWh
"Electric Usage",G159732081-1,2024-12-22,19:15,35.05,kWh
"Electric Usage",G159732081-1,2024-12-22,19:30,35.64,kWh
"Electric Usage",G159732081-1,2024-12-22,19:45,34.51,kWh
"Electric Usage",G159732081-1,2024-12-22,20:00,36.7,kWh
"Electric Usage",G159732081-1,2024-12-22,20:15,36.29,kWh
"Electric Usage",G159732081-1,2024-12-22,20:30,36.33,kWh
"Electric Usage",G159732081-1,2024-12-22,20:45,35.64,kWh
"Electric Usage",G159732081-1,2024-12-22,21:00,36.06,kWh
"Electric Usage",G159732081-1,2024-12-22,21:15,35.97,kWh
"Electric Usage",G159732081-1,2024-12-22,21:30,36.15,kWh
"Electric Usage",G159732081-1,2024-12-22,21:45,37.04,kWh
"Electric Usage",G159732081-1,2024-12-22,22:00,36.13,kWh
"Electric Usage",G159732081-1,2024-12-22,22:15,36.02,kWh
"Electric Usage",G159732081-1,2024-12-22,22:30,36.17,kWh
"Electric Usage",G159732081-1,2024-12-22,22:45,36.66,kWh
"Electric Usage",G159732081-1,2024-12-22,23:00,36.86,kWh
"Electric Usage",G159732081-1,2024-12-22,23:15,36.35,kWh
"Electric Usage",G159732081-1,2024-12-22,23:30,36.86,kWh
"Electric Usage",G159732081-1,2024-12-22,23:45,37.08,kWh
"Electric Usage",G159732081-1,2024-12-23,00:00,37.24,kWh
"Electric Usage",G159732081-1,2024-12-23,00:15,36.48,kWh
"Electric Usage",G159732081-1,2024-12-23,00:30,36.68,kWh
"Electric Usage",G159732081-1,2024-12-23,00:45,37.1,kWh
"Electric Usage",G159732081-1,2024-12-23,01:00,37.07,kWh
"Electric Usage",G159732081-1,2024-12-23,01:15,37.14,kWh
"Electric Usage",G159732081-1,2024-12-23,01:30,37.97,kWh
"Electric Usage",G159732081-1,2024-12-23,01:45,37.41,kWh
"Electric Usage",G159732081-1,2024-12-23,02:00,39.01,kWh
"Electric Usage",G159732081-1,2024-12-23,02:15,39.14,kWh
"Electric Usage",G159732081-1,2024-12-23,02:30,39.15,kWh
"Electric Usage",G159732081-1,2024-12-23,02:45,38.13,kWh
"Electric Usage",G159732081-1,2024-12-23,03:00,38.07,kWh
"Electric Usage",G159732081-1,2024-12-23,03:15,39.1,kWh
"Electric Usage",G159732081-1,2024-12-23,03:30,38.56,kWh
"Electric Usage",G159732081-1,2024-12-23,03:45,40.63,kWh
"Electric Usage",G159732081-1,2024-12-23,04:00,39.29,kWh
"Electric Usage",G159732081-1,2024-12-23,04:15,38.73,kWh
"Electric Usage",G159732081-1,2024-12-23,04:30,38.4,kWh
"Electric Usage",G159732081-1,2024-12-23,04:45,38.18,kWh
"Electric Usage",G159732081-1,2024-12-23,05:00,38.82,kWh
"Electric Usage",G159732081-1,2024-12-23,05:15,38.64,kWh
"Electric Usage",G159732081-1,2024-12-23,05:30,39.71,kWh
"Electric Usage",G159732081-1,2024-12-23,05:45,38,kWh
"Electric Usage",G159732081-1,2024-12-23,06:00,38.98,kWh
"Electric Usage",G159732081-1,2024-12-23,06:15,40.1,kWh
"Electric Usage",G159732081-1,2024-12-23,06:30,40.04,kWh
"Electric Usage",G159732081-1,2024-12-23,06:45,41.54,kWh
"Electric Usage",G159732081-1,2024-12-23,07:00,40.99,kWh
"Electric Usage",G159732081-1,2024-12-23,07:15,41.83,kWh
"Electric Usage",G159732081-1,2024-12-23,07:30,40.47,kWh
"Electric Usage",G159732081-1,2024-12-23,07:45,40.41,kWh
"Electric Usage",G159732081-1,2024-12-23,08:00,39.65,kWh
"Electric Usage",G159732081-1,2024-12-23,08:15,38.78,kWh
"Electric Usage",G159732081-1,2024-12-23,08:30,38.66,kWh
"Electric Usage",G159732081-1,2024-12-23,08:45,36,kWh
"Electric Usage",G159732081-1,2024-12-23,09:00,37.61,kWh
"Electric Usage",G159732081-1,2024-12-23,09:15,37.49,kWh
"Electric Usage",G159732081-1,2024-12-23,09:30,35,kWh
"Electric Usage",G159732081-1,2024-12-23,09:45,35.84,kWh
"Electric Usage",G159732081-1,2024-12-23,10:00,35.82,kWh
"Electric Usage",G159732081-1,2024-12-23,10:15,37.84,kWh
"Electric Usage",G159732081-1,2024-12-23,10:30,35.72,kWh
"Electric Usage",G159732081-1,2024-12-23,10:45,35.15,kWh
"Electric Usage",G159732081-1,2024-12-23,11:00,36.29,kWh
"Electric Usage",G159732081-1,2024-12-23,11:15,34.79,kWh
"Electric Usage",G159732081-1,2024-12-23,11:30,35.18,kWh
"Electric Usage",G159732081-1,2024-12-23,11:45,34.92,kWh
"Electric Usage",G159732081-1,2024-12-23,12:00,37.51,kWh
"Electric Usage",G159732081-1,2024-12-23,12:15,39.38,kWh
"Electric Usage",G159732081-1,2024-12-23,12:30,38.77,kWh
"Electric Usage",G159732081-1,2024-12-23,12:45,39.49,kWh
"Electric Usage",G159732081-1,2024-12-23,13:00,38.04,kWh
"Electric Usage",G159732081-1,2024-12-23,13:15,38.44,kWh
"Electric Usage",G159732081-1,2024-12-23,13:30,39.15,kWh
"Electric Usage",G159732081-1,2024-12-23,13:45,37.67,kWh
"Electric Usage",G159732081-1,2024-12-23,14:00,39.02,kWh
"Electric Usage",G159732081-1,2024-12-23,14:15,38.45,kWh
"Electric Usage",G159732081-1,2024-12-23,14:30,37.76,kWh
"Electric Usage",G159732081-1,2024-12-23,14:45,38.05,kWh
"Electric Usage",G159732081-1,2024-12-23,15:00,39,kWh
"Electric Usage",G159732081-1,2024-12-23,15:15,38.54,kWh
"Electric Usage",G159732081-1,2024-12-23,15:30,38.61,kWh
"Electric Usage",G159732081-1,2024-12-23,15:45,39.1,kWh
"Electric Usage",G159732081-1,2024-12-23,16:00,39.28,kWh
"Electric Usage",G159732081-1,2024-12-23,16:15,38.81,kWh
"Electric Usage",G159732081-1,2024-12-23,16:30,39.4,kWh
"Electric Usage",G159732081-1,2024-12-23,16:45,38.81,kWh
"Electric Usage",G159732081-1,2024-12-23,17:00,40.66,kWh
"Electric Usage",G159732081-1,2024-12-23,17:15,38.78,kWh
"Electric Usage",G159732081-1,2024-12-23,17:30,40.13,kWh
"Electric Usage",G159732081-1,2024-12-23,17:45,40.84,kWh
"Electric Usage",G159732081-1,2024-12-23,18:00,41.24,kWh
"Electric Usage",G159732081-1,2024-12-23,18:15,40.64,kWh
"Electric Usage",G159732081-1,2024-12-23,18:30,40.46,kWh
"Electric Usage",G159732081-1,2024-12-23,18:45,39.68,kWh
"Electric Usage",G159732081-1,2024-12-23,19:00,41.44,kWh
"Electric Usage",G159732081-1,2024-12-23,19:15,39.83,kWh
"Electric Usage",G159732081-1,2024-12-23,19:30,39.97,kWh
"Electric Usage",G159732081-1,2024-12-23,19:45,40.73,kWh
"Electric Usage",G159732081-1,2024-12-23,20:00,40.66,kWh
"Electric Usage",G159732081-1,2024-12-23,20:15,40.75,kWh
"Electric Usage",G159732081-1,2024-12-23,20:30,40.38,kWh
"Electric Usage",G159732081-1,2024-12-23,20:45,40.55,kWh
"Electric Usage",G159732081-1,2024-12-23,21:00,41.18,kWh
"Electric Usage",G159732081-1,2024-12-23,21:15,40.88,kWh
"Electric Usage",G159732081-1,2024-12-23,21:30,40.39,kWh
"Electric Usage",G159732081-1,2024-12-23,21:45,41.33,kWh
"Electric Usage",G159732081-1,2024-12-23,22:00,41.68,kWh
"Electric Usage",G159732081-1,2024-12-23,22:15,40.6,kWh
"Electric Usage",G159732081-1,2024-12-23,22:30,40.66,kWh
"Electric Usage",G159732081-1,2024-12-23,22:45,41.76,kWh
"Electric Usage",G159732081-1,2024-12-23,23:00,40.79,kWh
"Electric Usage",G159732081-1,2024-12-23,23:15,40.9,kWh
"Electric Usage",G159732081-1,2024-12-23,23:30,40.91,kWh
"Electric Usage",G159732081-1,2024-12-23,23:45,40.88,kWh
"Electric Usage",G159732081-1,2024-12-24,00:00,41.67,kWh
"Electric Usage",G159732081-1,2024-12-24,00:15,38.75,kWh
"Electric Usage",G159732081-1,2024-12-24,00:30,37.67,kWh
"Electric Usage",G159732081-1,2024-12-24,00:45,36.31,kWh
"Electric Usage",G159732081-1,2024-12-24,01:00,37.69,kWh
"Electric Usage",G159732081-1,2024-12-24,01:15,35.81,kWh
"Electric Usage",G159732081-1,2024-12-24,01:30,36.42,kWh
"Electric Usage",G159732081-1,2024-12-24,01:45,37.23,kWh
"Electric Usage",G159732081-1,2024-12-24,02:00,36.74,kWh
"Electric Usage",G159732081-1,2024-12-24,02:15,36.68,kWh
"Electric Usage",G159732081-1,2024-12-24,02:30,36.14,kWh
"Electric Usage",G159732081-1,2024-12-24,02:45,37.7,kWh
"Electric Usage",G159732081-1,2024-12-24,03:00,37.72,kWh
"Electric Usage",G159732081-1,2024-12-24,03:15,37.05,kWh
"Electric Usage",G159732081-1,2024-12-24,03:30,37.22,kWh
"Electric Usage",G159732081-1,2024-12-24,03:45,36.38,kWh
"Electric Usage",G159732081-1,2024-12-24,04:00,36.5,kWh
"Electric Usage",G159732081-1,2024-12-24,04:15,35.86,kWh
"Electric Usage",G159732081-1,2024-12-24,04:30,35.9,kWh
"Electric Usage",G159732081-1,2024-12-24,04:45,36.64,kWh
"Electric Usage",G159732081-1,2024-12-24,05:00,36.14,kWh
"Electric Usage",G159732081-1,2024-12-24,05:15,35.63,kWh
"Electric Usage",G159732081-1,2024-12-24,05:30,36.64,kWh
"Electric Usage",G159732081-1,2024-12-24,05:45,35.61,kWh
"Electric Usage",G159732081-1,2024-12-24,06:00,35.83,kWh
"Electric Usage",G159732081-1,2024-12-24,06:15,35.2,kWh
"Electric Usage",G159732081-1,2024-12-24,06:30,36.24,kWh
"Electric Usage",G159732081-1,2024-12-24,06:45,36.5,kWh
"Electric Usage",G159732081-1,2024-12-24,07:00,35.89,kWh
"Electric Usage",G159732081-1,2024-12-24,07:15,36.34,kWh
"Electric Usage",G159732081-1,2024-12-24,07:30,34.87,kWh
"Electric Usage",G159732081-1,2024-12-24,07:45,36.77,kWh
"Electric Usage",G159732081-1,2024-12-24,08:00,34.58,kWh
"Electric Usage",G159732081-1,2024-12-24,08:15,35.96,kWh
"Electric Usage",G159732081-1,2024-12-24,08:30,35.42,kWh
"Electric Usage",G159732081-1,2024-12-24,08:45,34.77,kWh
"Electric Usage",G159732081-1,2024-12-24,09:00,35.78,kWh
"Electric Usage",G159732081-1,2024-12-24,09:15,35.45,kWh
"Electric Usage",G159732081-1,2024-12-24,09:30,34.94,kWh
"Electric Usage",G159732081-1,2024-12-24,09:45,36.02,kWh
"Electric Usage",G159732081-1,2024-12-24,10:00,35.4,kWh
"Electric Usage",G159732081-1,2024-12-24,10:15,34.66,kWh
"Electric Usage",G159732081-1,2024-12-24,10:30,35.67,kWh
"Electric Usage",G159732081-1,2024-12-24,10:45,34.02,kWh
"Electric Usage",G159732081-1,2024-12-24,11:00,34.54,kWh
"Electric Usage",G159732081-1,2024-12-24,11:15,35.81,kWh
"Electric Usage",G159732081-1,2024-12-24,11:30,33.3,kWh
"Electric Usage",G159732081-1,2024-12-24,11:45,34.11,kWh
"Electric Usage",G159732081-1,2024-12-24,12:00,34.49,kWh
"Electric Usage",G159732081-1,2024-12-24,12:15,33.39,kWh
"Electric Usage",G159732081-1,2024-12-24,12:30,33.71,kWh
"Electric Usage",G159732081-1,2024-12-24,12:45,33.06,kWh
"Electric Usage",G159732081-1,2024-12-24,13:00,33.23,kWh
